PassengerID,DepartureDateID,AirportID,PilotID,FlightStatusID
50903,53,3766,50899,2
50904,225,5906,50900,1
50905,244,1154,50901,2
50906,116,6300,50902,2
50907,129,1062,50903,3
50908,11,4726,50904,2
50909,249,1215,50905,1
50910,207,2701,50906,1
50911,270,8975,50907,1
50912,204,959,50908,2
50913,1,7800,50909,3
50914,364,8599,50910,2
50915,267,8333,50911,3
50916,181,740,50912,3
50917,336,7213,50913,2
50918,207,3290,50914,3
50919,86,1638,50915,3
50920,14,4845,50916,1
50921,239,8820,50917,2
50922,23,2512,50918,1
50923,303,6941,50919,2
50924,319,8809,50920,3
50925,234,6237,50921,1
50926,341,6618,50922,2
50927,234,6116,50923,1
50928,82,2732,50924,3
50929,42,862,50925,1
50930,266,3403,50926,3
50931,277,5991,50927,2
50932,321,8586,50928,2
50933,39,2334,50929,2
50934,6,4733,50930,1
50935,222,6569,50931,2
50936,101,3643,50932,1
50937,357,73,50933,3
50938,252,8257,50934,2
50939,303,2030,50935,2
50940,251,7003,50936,2
50941,177,7816,50937,1
50942,155,1931,50938,3
50943,284,3407,50939,2
50944,167,5035,50940,3
50945,307,1741,50941,2
50946,203,4044,50942,2
50947,285,73,50943,2
50948,68,2377,50944,2
50949,44,5573,50945,3
50950,94,661,50946,3
50951,344,997,50947,1
50952,324,986,50948,3
50953,135,229,50949,3
50954,81,4265,50950,3
50955,57,5320,50951,1
50956,326,2055,50952,3
50957,27,8138,50953,1
50958,264,436,50954,1
50959,52,7159,50955,3
50960,155,4820,50956,1
50961,296,8591,50957,2
50962,163,9056,50958,2
50963,51,5585,50959,3
50964,328,1105,50960,3
50965,211,2474,50961,3
50966,166,3276,50962,1
50967,103,5480,50963,1
50968,219,1482,50964,3
50969,221,8396,50965,3
50970,269,5094,50966,3
50971,80,8977,50967,2
50972,256,1134,50968,3
50973,63,6227,50969,1
50974,136,3441,50970,2
50975,338,7572,50971,1
50976,8,7624,50972,2
50977,14,829,50973,2
50978,46,1999,50974,1
50979,55,7000,50975,3
50980,350,1216,50976,1
50981,315,674,50977,1
50982,160,9039,50978,2
50983,305,3634,50979,3
50984,165,7201,50980,1
50985,341,615,50981,1
50986,333,1427,50982,2
50987,308,2224,50983,3
50988,302,73,50984,2
50989,116,3451,50985,2
50990,241,2953,50986,1
50991,39,7010,50987,1
50992,254,6070,50988,2
50993,172,3316,50989,3
50994,26,3460,50990,1
50995,248,1120,50991,3
50996,37,8002,50992,3
50997,170,3467,50993,3
50998,64,7054,50994,1
50999,202,8657,50995,2
51000,55,978,50996,1
51001,323,347,50997,3
51002,309,27,50998,1
51003,257,73,50999,2
51004,178,6838,51000,2
51005,322,8498,51001,2
51006,74,2568,51002,2
51007,251,6533,51003,1
51008,156,5441,51004,3
51009,198,5002,51005,1
51010,331,2892,51006,1
51011,248,8526,51007,1
51012,259,7194,51008,3
51013,189,7930,51009,2
51014,198,8228,51010,1
51015,263,1683,51011,3
51016,120,8279,51012,3
51017,147,2537,51013,3
51018,211,493,51014,1
51019,212,2010,51015,1
51020,27,8698,51016,2
51021,21,4622,51017,3
51022,258,3183,51018,3
51023,141,617,51019,1
51024,232,2917,51020,2
51025,80,995,51021,1
51026,8,5041,51022,2
51027,361,1299,51023,1
51028,7,8138,51024,3
51029,37,73,51025,3
51030,89,1133,51026,1
51031,232,2789,51027,3
51032,364,4477,51028,2
51033,149,8561,51029,2
51034,134,8121,51030,3
51035,88,7961,51031,1
51036,45,7761,51032,1
51037,252,3319,51033,2
51038,126,3738,51034,3
51039,141,2124,51035,1
51040,222,5249,51036,2
51041,278,5988,51037,2
51042,8,6482,51038,2
51043,143,1929,51039,1
51044,198,4426,51040,1
51045,22,136,51041,3
51046,303,1193,51042,1
51047,212,5664,51043,1
51048,314,6839,51044,2
51049,103,4818,51045,1
51050,200,630,51046,1
51051,56,620,51047,1
51052,313,5083,51048,3
51053,211,1772,51049,2
51054,274,8694,51050,2
51055,303,2620,51051,2
51056,252,5203,51052,2
51057,132,8042,51053,1
51058,306,2769,51054,2
51059,43,4143,51055,3
51060,198,1904,51056,3
51061,256,7816,51057,2
51062,145,7068,51058,1
51063,318,73,51059,2
51064,7,1105,51060,2
51065,321,1852,51061,2
51066,17,8405,51062,1
51067,213,8928,51063,3
51068,57,9069,51064,1
51069,320,7898,51065,1
51070,268,3691,51066,3
51071,353,7681,51067,1
51072,247,8182,51068,1
51073,308,3580,51069,3
51074,42,7519,51070,3
51075,141,7039,51071,3
51076,232,8208,51072,1
51077,213,3821,51073,2
51078,141,1404,51074,1
51079,61,4384,51075,2
51080,91,2610,51076,1
51081,305,5936,51077,2
51082,40,5030,51078,1
51083,292,4700,51079,2
51084,355,9075,51080,2
51085,182,2162,51081,2
51086,271,8523,51082,2
51087,231,968,51083,3
51088,287,4457,51084,3
51089,256,8784,51085,3
51090,91,4234,51086,1
51091,186,2549,51087,3
51092,167,3107,51088,1
51093,284,8046,51089,1
51094,124,8605,51090,2
51095,170,8692,51091,2
51096,138,8538,51092,2
51097,335,2063,51093,1
51098,199,1460,51094,1
51099,27,5190,51095,2
51100,150,3546,51096,1
51101,44,3971,51097,1
51102,157,7712,51098,1
51103,46,1147,51099,2
51104,103,5368,51100,2
51105,178,1823,51101,3
51106,43,6422,51102,1
51107,181,2334,51103,2
51108,29,6000,51104,2
51109,129,7219,51105,3
51110,77,840,51106,3
51111,114,7673,51107,1
51112,288,9095,51108,2
51113,36,4675,51109,3
51114,234,1734,51110,2
51115,259,6268,51111,2
51116,212,3574,51112,1
51117,59,4033,51113,2
51118,266,4160,51114,2
51119,130,8809,51115,2
51120,299,3804,51116,2
51121,6,1068,51117,2
51122,48,1747,51118,3
51123,43,4714,51119,2
51124,272,5682,51120,3
51125,185,7898,51121,3
51126,246,6601,51122,1
51127,301,184,51123,1
51128,14,1693,51124,3
51129,290,2472,51125,2
51130,193,7550,51126,3
51131,299,8880,51127,2
51132,299,2390,51128,3
51133,350,995,51129,1
51134,353,2593,51130,3
51135,98,1427,51131,1
51136,97,4737,51132,3
51137,12,4763,51133,3
51138,131,2697,51134,3
51139,50,1331,51135,1
51140,33,3576,51136,3
51141,56,2212,51137,1
51142,6,1796,51138,2
51143,222,6315,51139,1
51144,318,6306,51140,1
51145,156,7774,51141,3
51146,331,1913,51142,2
51147,82,3207,51143,3
51148,206,1050,51144,2
51149,93,2620,51145,1
51150,114,6642,51146,2
51151,226,4851,51147,2
51152,194,4981,51148,2
51153,224,3079,51149,3
51154,108,2264,51150,3
51155,296,6797,51151,1
51156,39,4542,51152,2
51157,266,4073,51153,3
51158,328,2573,51154,3
51159,157,7702,51155,1
51160,168,3047,51156,1
51161,265,2309,51157,1
51162,280,6364,51158,3
51163,17,6494,51159,3
51164,86,4255,51160,3
51165,36,6811,51161,2
51166,291,7670,51162,3
51167,93,469,51163,1
51168,209,6491,51164,3
51169,84,391,51165,2
51170,184,6046,51166,2
51171,364,2036,51167,3
51172,152,6248,51168,1
51173,34,9096,51169,3
51174,293,3697,51170,2
51175,16,5729,51171,2
51176,334,4505,51172,1
51177,3,6405,51173,1
51178,332,2942,51174,2
51179,285,7706,51175,2
51180,271,4736,51176,2
51181,163,1619,51177,1
51182,118,4763,51178,2
51183,56,6760,51179,2
51184,234,4547,51180,1
51185,28,8514,51181,2
51186,184,3455,51182,1
51187,97,6095,51183,1
51188,68,2758,51184,1
51189,73,7269,51185,3
51190,135,2144,51186,3
51191,99,8642,51187,3
51192,76,5342,51188,2
51193,140,8996,51189,2
51194,271,990,51190,2
51195,207,5360,51191,3
51196,1,8063,51192,3
51197,181,5287,51193,2
51198,39,7661,51194,3
51199,196,1062,51195,3
51200,232,5579,51196,1
51201,265,5581,51197,3
51202,297,3479,51198,2
51203,163,4175,51199,2
51204,354,7450,51200,2
51205,270,2072,51201,3
51206,128,5084,51202,1
51207,274,3221,51203,3
51208,135,5410,51204,3
51209,360,6539,51205,2
51210,82,6017,51206,3
51211,331,2291,51207,1
51212,135,558,51208,2
51213,244,6241,51209,3
51214,352,7854,51210,1
51215,216,6290,51211,3
51216,148,2029,51212,2
51217,36,7138,51213,2
51218,343,6729,51214,2
51219,363,2583,51215,3
51220,287,73,51216,3
51221,134,6324,51217,2
51222,82,6455,51218,2
51223,319,795,51219,3
51224,317,8687,51220,3
51225,9,4793,51221,2
51226,233,1107,51222,1
51227,295,2474,51223,2
51228,3,1512,51224,3
51229,350,4116,51225,1
51230,267,1109,51226,2
51231,177,3832,51227,3
51232,203,4817,51228,2
51233,148,182,51229,2
51234,48,4694,51230,1
51235,37,6127,51231,1
51236,48,1297,51232,3
51237,346,4548,51233,2
51238,284,8234,51234,2
51239,126,6772,51235,1
51240,223,8748,51236,3
51241,203,296,51237,1
51242,358,5755,51238,2
51243,258,5227,51239,2
51244,142,6553,51240,1
51245,103,7713,51241,1
51246,111,8562,51242,1
51247,8,1879,51243,1
51248,143,3566,51244,2
51249,26,1859,51245,1
51250,35,7352,51246,3
51251,98,8781,51247,3
51252,24,8248,51248,3
51253,94,5685,51249,1
51254,141,1163,51250,2
51255,356,2847,51251,2
51256,133,6219,51252,3
51257,273,7530,51253,3
51258,73,7533,51254,2
51259,307,4271,51255,2
51260,212,2925,51256,1
51261,315,1308,51257,2
51262,347,2877,51258,3
51263,106,5616,51259,3
51264,27,8513,51260,2
51265,108,5694,51261,3
51266,216,5051,51262,3
51267,33,2701,51263,2
51268,63,73,51264,2
51269,132,410,51265,3
51270,94,1572,51266,3
51271,327,7143,51267,3
51272,102,6211,51268,3
51273,120,4508,51269,1
51274,300,6742,51270,3
51275,2,5671,51271,1
51276,28,6514,51272,3
51277,185,3088,51273,3
51278,12,6334,51274,2
51279,163,4168,51275,2
51280,338,4846,51276,2
51281,242,6937,51277,3
51282,164,4679,51278,1
51283,206,4972,51279,2
51284,353,1181,51280,2
51285,338,96,51281,2
51286,87,196,51282,3
51287,51,937,51283,3
51288,295,5723,51284,2
51289,350,9079,51285,2
51290,76,2188,51286,3
51291,70,1645,51287,2
51292,219,2563,51288,1
51293,139,1761,51289,3
51294,355,761,51290,3
51295,280,4844,51291,3
51296,23,2959,51292,1
51297,59,1314,51293,1
51298,185,6831,51294,3
51299,270,6722,51295,1
51300,267,4826,51296,1
51301,336,3175,51297,1
51302,292,3825,51298,2
51303,194,7428,51299,1
51304,333,8338,51300,1
51305,251,8212,51301,1
51306,204,4553,51302,1
51307,159,1202,51303,3
51308,131,4898,51304,1
51309,10,764,51305,2
51310,302,4749,51306,3
51311,46,6883,51307,2
51312,316,1664,51308,3
51313,287,2235,51309,1
51314,218,8485,51310,1
51315,22,6320,51311,3
51316,319,7956,51312,2
51317,49,9018,51313,2
51318,325,3161,51314,3
51319,161,1971,51315,2
51320,354,7962,51316,3
51321,277,647,51317,3
51322,102,8771,51318,1
51323,105,4514,51319,2
51324,298,1002,51320,3
51325,212,539,51321,2
51326,262,4952,51322,2
51327,183,2544,51323,3
51328,29,3789,51324,2
51329,107,8221,51325,1
51330,306,7747,51326,1
51331,57,7712,51327,2
51332,361,5144,51328,2
51333,10,5795,51329,3
51334,135,1271,51330,3
51335,311,5432,51331,2
51336,185,7168,51332,3
51337,41,5697,51333,1
51338,19,3125,51334,3
51339,2,4130,51335,1
51340,360,7506,51336,2
51341,142,3201,51337,3
51342,345,731,51338,3
51343,202,7227,51339,3
51344,3,1941,51340,1
51345,7,6254,51341,2
51346,23,2569,51342,1
51347,279,2029,51343,2
51348,151,4751,51344,2
51349,171,848,51345,3
51350,134,2589,51346,3
51351,341,2789,51347,2
51352,204,7111,51348,3
51353,152,4266,51349,2
51354,333,4066,51350,3
51355,113,1852,51351,3
51356,169,3071,51352,3
51357,358,1808,51353,3
51358,210,2374,51354,1
51359,97,4190,51355,3
51360,138,6772,51356,2
51361,19,1420,51357,2
51362,95,8972,51358,1
51363,342,4940,51359,2
51364,227,4388,51360,2
51365,161,7714,51361,3
51366,189,4779,51362,1
51367,230,111,51363,1
51368,340,2166,51364,1
51369,101,7144,51365,1
51370,95,3597,51366,2
51371,83,9097,51367,3
51372,172,6307,51368,2
51373,358,2314,51369,2
51374,67,2418,51370,3
51375,221,1311,51371,1
51376,203,1073,51372,3
51377,236,5750,51373,2
51378,89,2759,51374,3
51379,264,8995,51375,2
51380,6,2870,51376,2
51381,277,1756,51377,1
51382,239,7230,51378,1
51383,103,7341,51379,3
51384,192,7740,51380,3
51385,2,450,51381,1
51386,338,1474,51382,2
51387,304,2510,51383,2
51388,354,7448,51384,3
51389,209,7126,51385,1
51390,113,6779,51386,2
51391,218,4747,51387,3
51392,280,7061,51388,1
51393,28,2343,51389,2
51394,309,7803,51390,1
51395,59,3739,51391,1
51396,264,2642,51392,1
51397,267,669,51393,3
51398,345,6086,51394,1
51399,130,2749,51395,1
51400,59,1017,51396,1
51401,321,4473,51397,1
51402,126,8299,51398,3
51403,100,2740,51399,1
51404,192,276,51400,2
51405,196,396,51401,2
51406,257,2339,51402,2
51407,205,4947,51403,1
51408,4,6545,51404,3
51409,340,2638,51405,2
51410,145,3424,51406,2
51411,343,1460,51407,1
51412,251,4770,51408,3
51413,71,3772,51409,3
51414,95,8231,51410,3
51415,364,8963,51411,1
51416,50,6967,51412,2
51417,256,2415,51413,1
51418,329,1600,51414,1
51419,322,7199,51415,3
51420,118,5549,51416,3
51421,80,3670,51417,3
51422,186,1353,51418,2
51423,153,73,51419,2
51424,257,8204,51420,2
51425,148,191,51421,2
51426,63,6034,51422,1
51427,176,8790,51423,1
51428,230,401,51424,2
51429,281,3985,51425,2
51430,275,7642,51426,2
51431,323,2594,51427,1
51432,287,2901,51428,3
51433,282,3377,51429,2
51434,119,2099,51430,3
51435,225,684,51431,3
51436,116,3584,51432,1
51437,135,3168,51433,2
51438,296,1445,51434,3
51439,56,3902,51435,3
51440,309,4628,51436,1
51441,350,5559,51437,1
51442,116,299,51438,3
51443,89,6294,51439,2
51444,280,7426,51440,1
51445,52,6305,51441,2
51446,35,63,51442,1
51447,337,3539,51443,3
51448,61,6041,51444,1
51449,54,5414,51445,1
51450,49,8534,51446,1
51451,47,73,51447,1
51452,159,277,51448,1
51453,146,2405,51449,1
51454,19,8633,51450,1
51455,82,4544,51451,1
51456,328,2724,51452,2
51457,106,7312,51453,3
51458,227,3625,51454,2
51459,293,383,51455,1
51460,290,1406,51456,2
51461,114,8400,51457,2
51462,151,4777,51458,1
51463,190,3844,51459,1
51464,40,5334,51460,1
51465,85,1892,51461,2
51466,302,2143,51462,1
51467,76,6280,51463,3
51468,326,1824,51464,2
51469,76,3136,51465,1
51470,108,6824,51466,1
51471,324,73,51467,3
51472,202,5202,51468,2
51473,160,6751,51469,2
51474,132,7347,51470,1
51475,351,1924,51471,3
51476,136,8727,51472,2
51477,153,4961,51473,1
51478,234,7869,51474,3
51479,163,2134,51475,1
51480,90,7265,51476,1
51481,277,2912,51477,2
51482,13,4262,51478,3
51483,244,1242,51479,3
51484,178,99,51480,3
51485,129,474,51481,1
51486,14,6827,51482,2
51487,322,7547,51483,2
51488,163,7788,51484,2
51489,105,73,51485,3
51490,336,5967,51486,2
51491,330,4194,51487,2
51492,126,2236,51488,2
51493,77,594,51489,1
51494,298,5190,51490,2
51495,192,5115,51491,2
51496,154,2790,51492,1
51497,51,6419,51493,1
51498,308,2142,51494,1
51499,90,8066,51495,2
51500,273,9028,51496,1
51501,177,7407,51497,3
51502,159,2611,51498,2
51503,114,3991,51499,1
51504,212,626,51500,3
51505,20,3932,51501,3
51506,219,3814,51502,1
51507,5,4334,51503,2
51508,335,4275,51504,3
51509,94,7072,51505,3
51510,322,6582,51506,1
51511,253,4000,51507,3
51512,69,2740,51508,2
51513,301,5506,51509,3
51514,174,6936,51510,1
51515,282,1119,51511,1
51516,310,6604,51512,3
51517,136,8499,51513,1
51518,309,6660,51514,3
51519,309,8871,51515,3
51520,268,3225,51516,3
51521,9,8286,51517,1
51522,66,8875,51518,1
51523,299,6988,51519,3
51524,106,8099,51520,3
51525,42,5761,51521,1
51526,110,195,51522,2
51527,273,3616,51523,1
51528,84,1814,51524,2
51529,50,2653,51525,1
51530,285,1426,51526,3
51531,149,5473,51527,1
51532,263,3147,51528,2
51533,138,5030,51529,2
51534,258,3037,51530,2
51535,223,6409,51531,3
51536,30,6063,51532,3
51537,187,956,51533,2
51538,232,3248,51534,1
51539,145,8747,51535,2
51540,234,551,51536,3
51541,63,4701,51537,2
51542,270,2950,51538,1
51543,64,6896,51539,2
51544,107,3963,51540,1
51545,258,2823,51541,1
51546,158,3915,51542,3
51547,239,2163,51543,3
51548,184,1710,51544,1
51549,145,222,51545,2
51550,290,8140,51546,2
51551,28,170,51547,3
51552,129,7332,51548,3
51553,72,4085,51549,1
51554,321,1031,51550,1
51555,202,6234,51551,2
51556,251,689,51552,2
51557,346,4461,51553,2
51558,148,915,51554,2
51559,256,5131,51555,2
51560,21,4697,51556,3
51561,133,24,51557,2
51562,231,630,51558,3
51563,33,6621,51559,1
51564,333,9019,51560,2
51565,61,4704,51561,1
51566,62,4201,51562,1
51567,327,5265,51563,1
51568,107,7881,51564,3
51569,66,7951,51565,2
51570,43,3964,51566,1
51571,171,3143,51567,3
51572,96,4507,51568,3
51573,219,1454,51569,3
51574,80,741,51570,2
51575,302,670,51571,1
51576,337,5304,51572,1
51577,11,6349,51573,2
51578,39,8907,51574,1
51579,79,5111,51575,3
51580,334,1129,51576,1
51581,172,3826,51577,1
51582,311,4961,51578,2
51583,141,3303,51579,3
51584,105,4550,51580,1
51585,138,2135,51581,2
51586,139,3206,51582,2
51587,85,3447,51583,3
51588,357,5462,51584,2
51589,120,2165,51585,3
51590,189,4321,51586,2
51591,115,2130,51587,1
51592,278,9064,51588,3
51593,223,8260,51589,3
51594,9,6549,51590,1
51595,161,2710,51591,1
51596,243,8261,51592,1
51597,195,8054,51593,2
51598,45,3845,51594,3
51599,126,3185,51595,1
51600,81,6270,51596,2
51601,357,3738,51597,2
51602,287,5438,51598,2
51603,51,4532,51599,2
51604,59,3399,51600,1
51605,330,2620,51601,1
51606,333,7256,51602,3
51607,362,2006,51603,1
51608,177,7930,51604,1
51609,294,8050,51605,3
51610,259,395,51606,1
51611,24,5134,51607,2
51612,337,6425,51608,2
51613,226,1139,51609,2
51614,355,7297,51610,3
51615,284,8969,51611,3
51616,81,988,51612,3
51617,85,7190,51613,2
51618,113,7156,51614,2
51619,340,7106,51615,2
51620,9,6221,51616,3
51621,280,985,51617,2
51622,148,2939,51618,3
51623,84,4241,51619,2
51624,317,5559,51620,1
51625,251,5560,51621,3
51626,270,4072,51622,1
51627,302,5636,51623,3
51628,339,4954,51624,2
51629,351,229,51625,1
51630,258,6968,51626,2
51631,241,5511,51627,2
51632,222,5961,51628,2
51633,298,4548,51629,1
51634,350,939,51630,1
51635,136,8680,51631,1
51636,149,5884,51632,2
51637,304,3610,51633,2
51638,319,1,51634,3
51639,215,1572,51635,3
51640,351,3681,51636,1
51641,76,1186,51637,2
51642,102,7927,51638,1
51643,13,8389,51639,2
51644,130,4667,51640,3
51645,177,8251,51641,2
51646,81,3274,51642,1
51647,287,8730,51643,3
51648,221,6632,51644,2
51649,233,8163,51645,1
51650,186,5342,51646,1
51651,234,5114,51647,1
51652,226,4192,51648,1
51653,34,3784,51649,2
51654,16,506,51650,1
51655,254,4330,51651,2
51656,159,3756,51652,1
51657,263,8372,51653,2
51658,195,1991,51654,1
51659,150,7420,51655,2
51660,149,337,51656,2
51661,137,188,51657,2
51662,160,1968,51658,2
51663,310,3184,51659,2
51664,359,766,51660,3
51665,69,4061,51661,3
51666,294,2479,51662,3
51667,362,2857,51663,2
51668,282,2629,51664,3
51669,72,7825,51665,1
51670,56,3479,51666,2
51671,230,971,51667,1
51672,293,2349,51668,3
51673,82,5136,51669,2
51674,314,1597,51670,2
51675,133,2700,51671,2
51676,332,4105,51672,1
51677,189,8803,51673,1
51678,338,2520,51674,1
51679,100,8689,51675,2
51680,282,2960,51676,3
51681,36,637,51677,2
51682,150,5180,51678,1
51683,265,4,51679,1
51684,246,8986,51680,1
51685,83,3435,51681,1
51686,141,3898,51682,2
51687,148,5220,51683,3
51688,82,1201,51684,3
51689,215,5441,51685,3
51690,33,1404,51686,3
51691,71,178,51687,2
51692,343,4198,51688,1
51693,141,6807,51689,2
51694,86,3656,51690,1
51695,113,6678,51691,3
51696,150,7161,51692,3
51697,186,7093,51693,2
51698,201,8244,51694,3
51699,307,7906,51695,3
51700,310,2298,51696,1
51701,114,6957,51697,2
51702,307,4309,51698,2
51703,11,304,51699,1
51704,44,4599,51700,1
51705,150,6216,51701,3
51706,297,2769,51702,3
51707,41,2664,51703,1
51708,47,2336,51704,3
51709,31,17,51705,3
51710,283,7370,51706,2
51711,101,8759,51707,3
51712,128,6849,51708,1
51713,66,2151,51709,2
51714,83,858,51710,2
51715,263,73,51711,3
51716,296,6408,51712,3
51717,37,3483,51713,3
51718,216,8600,51714,3
51719,67,6307,51715,3
51720,132,7574,51716,1
51721,79,1948,51717,1
51722,216,7547,51718,2
51723,79,4449,51719,2
51724,151,4804,51720,2
51725,118,8781,51721,2
51726,270,5837,51722,3
51727,239,4956,51723,1
51728,129,4458,51724,1
51729,226,8215,51725,2
51730,216,2679,51726,3
51731,305,1567,51727,1
51732,247,6141,51728,2
51733,103,6052,51729,3
51734,217,2113,51730,3
51735,258,6364,51731,1
51736,92,8334,51732,3
51737,362,4095,51733,2
51738,260,777,51734,1
51739,217,3981,51735,2
51740,310,3258,51736,1
51741,38,4796,51737,3
51742,20,6208,51738,3
51743,353,2866,51739,2
51744,57,611,51740,1
51745,104,525,51741,2
51746,91,4003,51742,3
51747,127,202,51743,3
51748,253,8890,51744,2
51749,27,7086,51745,1
51750,151,5901,51746,1
51751,94,73,51747,1
51752,264,6750,51748,3
51753,83,7221,51749,3
51754,61,3322,51750,2
51755,221,7725,51751,1
51756,144,7869,51752,3
51757,299,2810,51753,3
51758,48,8976,51754,3
51759,144,218,51755,1
51760,304,8390,51756,3
51761,12,2688,51757,3
51762,228,2377,51758,3
51763,280,880,51759,1
51764,156,21,51760,1
51765,197,3833,51761,2
51766,198,7582,51762,1
51767,206,4094,51763,3
51768,321,1514,51764,1
51769,342,4148,51765,3
51770,119,6063,51766,2
51771,248,4571,51767,3
51772,363,7101,51768,2
51773,39,845,51769,2
51774,354,872,51770,3
51775,218,586,51771,1
51776,214,1287,51772,3
51777,266,3,51773,3
51778,136,7928,51774,3
51779,355,2888,51775,3
51780,320,8885,51776,1
51781,82,6173,51777,1
51782,109,3141,51778,3
51783,357,3264,51779,2
51784,110,2521,51780,1
51785,360,706,51781,1
51786,41,2886,51782,1
51787,49,3184,51783,2
51788,150,2003,51784,1
51789,280,956,51785,1
51790,310,405,51786,3
51791,161,8919,51787,2
51792,247,1932,51788,3
51793,293,3123,51789,2
51794,222,3192,51790,2
51795,273,73,51791,2
51796,190,8143,51792,1
51797,260,8485,51793,1
51798,316,1681,51794,1
51799,294,7510,51795,3
51800,180,4092,51796,3
51801,83,3377,51797,1
51802,195,628,51798,3
51803,337,1226,51799,1
51804,142,1652,51800,2
51805,290,3160,51801,1
51806,188,7102,51802,1
51807,152,921,51803,1
51808,121,8713,51804,3
51809,160,2500,51805,2
51810,130,8666,51806,3
51811,353,3829,51807,3
51812,100,4833,51808,2
51813,268,3387,51809,3
51814,44,7829,51810,1
51815,90,2952,51811,2
51816,51,6270,51812,2
51817,262,660,51813,1
51818,170,2502,51814,1
51819,55,2977,51815,3
51820,330,3747,51816,3
51821,232,871,51817,1
51822,307,2569,51818,3
51823,237,2340,51819,3
51824,269,802,51820,2
51825,81,5179,51821,1
51826,140,1354,51822,2
51827,21,6961,51823,1
51828,14,2871,51824,3
51829,281,4836,51825,2
51830,319,5049,51826,2
51831,90,8011,51827,3
51832,236,6109,51828,1
51833,354,1169,51829,3
51834,203,4351,51830,2
51835,95,6785,51831,2
51836,10,3105,51832,3
51837,349,1211,51833,3
51838,95,5299,51834,1
51839,328,4220,51835,2
51840,95,2760,51836,3
51841,66,8744,51837,1
51842,330,2858,51838,2
51843,133,6355,51839,1
51844,41,1189,51840,3
51845,68,6494,51841,1
51846,237,7478,51842,1
51847,349,1464,51843,1
51848,145,6396,51844,1
51849,23,47,51845,3
51850,139,8152,51846,2
51851,176,7582,51847,2
51852,307,8559,51848,3
51853,227,4929,51849,2
51854,311,3817,51850,3
51855,41,7071,51851,1
51856,339,5540,51852,2
51857,170,4923,51853,1
51858,82,270,51854,3
51859,329,7868,51855,3
51860,72,8455,51856,1
51861,153,114,51857,1
51862,183,3956,51858,1
51863,52,5597,51859,3
51864,187,6206,51860,1
51865,223,4811,51861,2
51866,188,1523,51862,1
51867,299,8900,51863,3
51868,103,5313,51864,2
51869,81,8858,51865,2
51870,103,958,51866,3
51871,251,3494,51867,2
51872,172,3932,51868,1
51873,311,5968,51869,3
51874,258,333,51870,3
51875,60,1414,51871,2
51876,85,2805,51872,2
51877,248,6815,51873,3
51878,65,6301,51874,3
51879,358,1548,51875,2
51880,256,8565,51876,2
51881,272,4631,51877,2
51882,152,2183,51878,2
51883,351,8704,51879,1
51884,124,7374,51880,2
51885,112,3817,51881,3
51886,17,7645,51882,2
51887,160,1946,51883,2
51888,79,1316,51884,1
51889,362,3560,51885,3
51890,134,1667,51886,2
51891,161,7963,51887,3
51892,315,6596,51888,1
51893,42,5674,51889,3
51894,230,8062,51890,2
51895,70,1056,51891,3
51896,73,2017,51892,1
51897,190,2605,51893,2
51898,353,972,51894,3
51899,330,3022,51895,3
51900,12,426,51896,3
51901,168,3588,51897,3
51902,84,4152,51898,2
51903,103,2466,51899,3
51904,102,2178,51900,3
51905,66,9040,51901,2
51906,350,1239,51902,1
51907,264,2124,51903,1
51908,253,8333,51904,3
51909,215,6538,51905,2
51910,110,5162,51906,1
51911,257,6526,51907,2
51912,310,1766,51908,1
51913,166,3577,51909,3
51914,308,2316,51910,2
51915,192,6133,51911,3
51916,51,6226,51912,3
51917,145,5176,51913,2
51918,23,524,51914,2
51919,282,1736,51915,2
51920,267,3211,51916,2
51921,148,183,51917,3
51922,1,5402,51918,3
51923,39,6977,51919,1
51924,211,3521,51920,3
51925,41,6009,51921,1
51926,82,2375,51922,2
51927,21,3871,51923,1
51928,123,1777,51924,3
51929,81,8025,51925,2
51930,106,8781,51926,2
51931,117,7170,51927,1
51932,283,8939,51928,2
51933,285,733,51929,2
51934,264,8478,51930,2
51935,100,3764,51931,2
51936,43,551,51932,3
51937,61,601,51933,3
51938,162,8169,51934,3
51939,272,208,51935,2
51940,143,1727,51936,3
51941,111,3495,51937,1
51942,162,1687,51938,1
51943,231,7215,51939,2
51944,165,3701,51940,1
51945,282,491,51941,2
51946,17,1880,51942,2
51947,277,486,51943,3
51948,358,4373,51944,1
51949,241,291,51945,2
51950,46,1364,51946,1
51951,261,4763,51947,1
51952,315,7994,51948,3
51953,133,4664,51949,1
51954,123,4479,51950,2
51955,187,4908,51951,2
51956,300,5194,51952,3
51957,283,4584,51953,3
51958,17,6652,51954,2
51959,298,4715,51955,1
51960,126,3850,51956,1
51961,353,2892,51957,2
51962,198,6484,51958,2
51963,56,3358,51959,1
51964,124,6714,51960,3
51965,172,4125,51961,3
51966,178,9060,51962,3
51967,16,2446,51963,1
51968,106,2085,51964,1
51969,363,7670,51965,3
51970,26,9064,51966,1
51971,48,8603,51967,2
51972,9,2340,51968,1
51973,333,3135,51969,1
51974,282,1348,51970,2
51975,57,8590,51971,3
51976,342,5426,51972,2
51977,324,4493,51973,1
51978,241,5829,51974,3
51979,250,4413,51975,3
51980,161,8781,51976,3
51981,3,1165,51977,3
51982,94,1595,51978,2
51983,99,8248,51979,2
51984,187,4818,51980,3
51985,131,6951,51981,3
51986,331,9062,51982,1
